subject_id,target,group_str,roi,roi_c_pre,roi_c_post,delta,loss_recon_pre,loss_recon_post,loss_cls_pre,loss_cls_post
sub-fuspd15,vim,VIM_first,lh_Ca,-0.008149873465299606,-0.010766008868813515,-0.0026161354035139084,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,lh_GPe,-0.002623311011120677,-0.0015933760441839695,0.0010299349669367075,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,lh_GPi,-0.0026443232782185078,0.004481331445276737,0.007125654723495245,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,lh_Pu,-0.0058559090830385685,-0.006532657891511917,-0.0006767488084733486,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,lh_STH,-0.003967937082052231,-0.003167558228597045,0.0008003788534551859,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,lh_cerebellum_dentate,0.007912100292742252,0.015364628285169601,0.007452527992427349,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,lh_cerebellum_motor,-0.006740070879459381,-0.006363586522638798,0.00037648435682058334,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,lh_paracentral_smooth3mm,0.013050142675638199,0.009695923887193203,-0.003354218788444996,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,lh_postcentral_smooth3mm,-0.0024270652793347836,0.007451741490513086,0.00987880676984787,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,lh_precentral_smooth3mm,-0.005505182780325413,8.728774264454842e-05,0.005592470522969961,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,lh_superiorfrontal_smooth3mm,0.0042165471240878105,0.013708394952118397,0.009491847828030586,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,lh_vim,-0.004820704460144043,0.003473566612228751,0.008294271305203438,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,lh_zi,-0.0013900604099035263,0.006271834019571543,0.007661894429475069,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,rh_Ca,-0.002102201571688056,0.0012110653333365917,0.0033132669050246477,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,rh_GPe,0.004531587474048138,0.008066598325967789,0.003535010851919651,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
sub-fuspd15,vim,VIM_first,rh_GPi,0.002486481564119458,0.010015700943768024,0.00752921961247921,217.9993133544922,182.01956176757812,0.748450517654419,0.668380618095398
