subject_id,target,group_str,roi,roi_c_pre,roi_c_post,delta,loss_recon_pre,loss_recon_post,loss_cls_pre,loss_cls_post
sub-fuspd26,vim,VIM_first,lh_Ca,-0.0018392186611890793,-0.004514339379966259,-0.0026751207187771797,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,lh_GPe,-0.004990112967789173,-0.0034447116777300835,0.0015454012900590897,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,lh_GPi,-0.005395097192376852,-0.009013839066028595,-0.003618741873651743,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,lh_Pu,0.015113545581698418,0.01285073347389698,-0.0022628121078014374,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,lh_STH,0.015538724139332771,0.011774997226893902,-0.0037637269124388695,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,lh_cerebellum_dentate,-0.005446814000606537,-0.007130851037800312,-0.0016840370371937752,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,lh_cerebellum_motor,-0.021303966641426086,-0.02041434682905674,0.0008896198123693466,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,lh_paracentral_smooth3mm,-0.00848729070276022,-0.010444343090057373,-0.0019570523872971535,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,lh_postcentral_smooth3mm,0.01530908327549696,0.0128080565482378,-0.002501026727259159,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,lh_precentral_smooth3mm,0.017552994191646576,0.014047078788280487,-0.003505915403366089,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,lh_superiorfrontal_smooth3mm,0.008850469253957272,0.005696117412298918,-0.003154351841658354,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,lh_vim,0.00615349505096674,0.006471037399023771,0.00031754234805703163,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,lh_zi,0.011907894164323807,0.010881937108933926,-0.0010259570553898811,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,rh_Ca,0.009435556828975677,0.011183824390172958,0.0017482675611972809,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,rh_GPe,0.0054614488035440445,0.002003991976380348,-0.0034574568271636963,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,rh_GPi,-0.019048146903514862,-0.018474837765097618,0.000573309138417244,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,rh_Pu,-0.023819297552108765,-0.023122094571590424,0.0006972029805183411,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,rh_STH,-0.01542234979569912,-0.01671639457345009,-0.001294044777750969,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,rh_cerebellum_dentate,-0.004312671720981598,-0.005507227499037981,-0.0011945557780563831,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,rh_cerebellum_motor,-0.019610047340393066,-0.02055901288986206,-0.0009489655494689941,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,rh_paracentral_smooth3mm,0.005995359271764755,0.0031510181725025177,-0.0028443410992622375,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,rh_postcentral_smooth3mm,0.009461921639740467,0.008875792846083641,-0.000586128793656826,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
sub-fuspd26,vim,VIM_first,rh_precentral_smooth3mm,-0.013636846095323563,-0.013194232247769833,0.00044261384755373,3.146273374557495,3.3224284648895264,0.6492204666137695,0.4182530641555786
