subject_id,target,group_str,roi,roi_c_pre,roi_c_post,delta,loss_recon_pre,loss_recon_post,loss_cls_pre,loss_cls_post
sub-fuspd20,vim,ZI_first,lh_Ca,-0.0079378392547369,-0.008100463077425957,-0.0001626238226890564,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,lh_GPe,-0.002452508546411991,-0.0010216841474175453,0.0014308243989944458,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,lh_GPi,0.0026687560603022575,0.004152395762503147,0.0014836397022008896,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,lh_Pu,0.0025792159140110016,-0.000733276829123497,-0.0033124927431344986,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,lh_STH,0.031100396066904068,0.03287867456674576,0.00177827849984169,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,lh_cerebellum_dentate,-0.009445990435779095,-0.004951164126396179,0.0044948263093829155,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,lh_cerebellum_motor,0.008063425309956074,0.00865177996456623,0.000588354654610157,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,lh_paracentral_smooth3mm,0.003645316231995821,0.006938982754945755,0.003293666522949934,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,lh_postcentral_smooth3mm,0.031379904597997665,0.03207359090447426,0.000693686306476593,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,lh_precentral_smooth3mm,0.003675867570564151,0.00584474578499794,0.0021688782144337893,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,lh_superiorfrontal_smooth3mm,0.0030407076701521873,0.0071259597316384315,0.004085252061486244,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,lh_vim,0.01722145825624466,0.016965046525001526,-0.00025641173124313354,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,lh_zi,0.003939575515687466,0.0070777153596282005,0.003138139843940735,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,rh_Ca,0.007827448658645153,0.008028312586247921,0.00020086392760276794,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,rh_GPe,0.0017305836081504822,0.004893383011221886,0.0031627994030714035,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,rh_GPi,0.016289234161376953,0.018191304057836533,0.0019020698964595795,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,rh_Pu,-0.003110598772764206,-0.0035402150824666023,-0.0004296163097023964,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,rh_STH,-0.01488577015697956,-0.009034824557602406,0.005850945599377155,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,rh_cerebellum_dentate,0.027198245748877525,0.028816720470786095,0.0016184747219085693,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,rh_cerebellum_motor,0.00020126719027757645,-0.0015505719929933548,-0.0017518391832709312,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,rh_paracentral_smooth3mm,0.0058511048555374146,0.01010453887283802,0.004253434017300606,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,rh_postcentral_smooth3mm,0.0024225316010415554,0.004925204906612635,0.0025026733055710793,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,rh_precentral_smooth3mm,-0.005038077011704445,-0.006970017217099667,-0.0019319402053952217,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,vim,ZI_first,rh_superiorfrontal_smooth3mm,0.006676475051790476,0.007943078875541687,0.0012666038237512112,3.1347296237945557,2.881075859069824,0.8545143604278564,0.7996038198471069
sub-fuspd20,zi,ZI_first,lh_Ca,-0.005670379847288132,-0.007204940542578697,-0.0015345606952905655,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,lh_GPe,-0.0010924013331532478,-0.0008666310459375381,0.00022577028721570969,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,lh_GPi,0.004880724474787712,0.004510967060923576,-0.00036975741386413574,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,lh_Pu,0.0030873212963342667,0.002725185826420784,-0.00036213546991348267,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,lh_STH,0.0330582894384861,0.030333098024129868,-0.0027251914143562317,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,lh_cerebellum_dentate,-0.007681327871978283,-0.00695180194452405,0.0007295259274542332,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,lh_cerebellum_motor,0.007260032929480076,0.006899582222104073,-0.00036045070737600327,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,lh_paracentral_smooth3mm,0.00499922689050436,0.003240352962166071,-0.0017588739283382893,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,lh_postcentral_smooth3mm,0.03134273737668991,0.03306039795279503,0.0017176605761051178,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,lh_precentral_smooth3mm,0.004341361578553915,0.005321852397173643,0.000980490818619728,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,lh_superiorfrontal_smooth3mm,0.004224733915179968,0.006498708855360746,0.0022739749401807785,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,lh_vim,0.01729661412537098,0.01839209347963333,0.001095479354262352,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,lh_zi,0.006202572025358677,0.006806424353271723,0.0006038523279130459,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,rh_Ca,0.006005326751619577,0.01149528007954359,0.005489953327924013,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,rh_GPe,0.006756443530321121,0.002720966935157776,-0.004035476595163345,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,rh_GPi,0.01633414439857006,0.01765127293765545,0.0013171285390853882,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,rh_Pu,-0.004488556645810604,-0.0036195609718561172,0.0008689956739544868,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,rh_STH,-0.012372816912829876,-0.013672936707735062,-0.0013001197949051857,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,rh_cerebellum_dentate,0.02795681357383728,0.02942824363708496,0.0014714300632476807,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,rh_cerebellum_motor,-0.001175161451101303,0.00032718200236558914,0.0015023434534668922,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,rh_paracentral_smooth3mm,0.00913676805794239,0.00646290834993124,-0.0026738597080111504,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,rh_postcentral_smooth3mm,0.005910973064601421,0.0012019756250083447,-0.004708997439593077,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,rh_precentral_smooth3mm,-0.003922170959413052,-0.008479421958327293,-0.004557250998914242,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
sub-fuspd20,zi,ZI_first,rh_superiorfrontal_smooth3mm,0.009198455139994621,0.006993122864514589,-0.002205332275480032,2.392270565032959,4.670368194580078,0.5753675103187561,0.20516608655452728
