subject_id,target,group_str,roi,delta,loss_recon_pre,loss_recon_post,loss_cls_pre,loss_cls_post
sub-fuspd20,vim,ZI_first,lh_Ca,-0.00025331228971481323,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,lh_GPe,0.00011551752686500549,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,lh_GPi,-0.0021549519151449203,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,lh_Pu,-0.004456419497728348,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,lh_STH,-0.0017710663378238678,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,lh_cerebellum_dentate,0.0009764730930328369,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,lh_cerebellum_motor,-0.0026022735983133316,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,lh_paracentral_smooth3mm,-0.0009675305336713791,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,lh_postcentral_smooth3mm,0.0003617890179157257,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,lh_precentral_smooth3mm,-0.0001658494584262371,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,lh_superiorfrontal_smooth3mm,0.0005104187875986099,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,lh_vim,-0.0026460345834493637,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,lh_zi,-0.00025529833510518074,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,rh_Ca,-0.0006960718892514706,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,rh_GPe,-0.0012474153190851212,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,rh_GPi,0.000761866569519043,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,rh_Pu,-0.0025380589067935944,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,rh_STH,-0.0008563287556171417,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,rh_cerebellum_dentate,-0.002153739333152771,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,rh_cerebellum_motor,-0.001455976627767086,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,rh_paracentral_smooth3mm,-0.0002322867512702942,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,rh_postcentral_smooth3mm,-0.0017581626307219267,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,rh_precentral_smooth3mm,-0.0047587258741259575,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
sub-fuspd20,vim,ZI_first,rh_superiorfrontal_smooth3mm,-0.0017488384619355202,0.5309286117553711,0.47931987047195435,0.7390831708908081,0.8665498495101929
