subject_id,target,group_str,roi,delta,loss_recon_pre,loss_recon_post,loss_cls_pre,loss_cls_post
sub-fuspd24,vim,ZI_first,lh_Ca,-0.0004964619874954224,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,lh_GPe,-0.0010507418774068356,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,lh_GPi,0.0005241818726062775,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,lh_Pu,-0.0010340344160795212,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,lh_STH,-0.0005497708916664124,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,lh_cerebellum_dentate,-0.0005945637822151184,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,lh_cerebellum_motor,-0.0003933664411306381,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,lh_paracentral_smooth3mm,-0.0008894912898540497,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,lh_postcentral_smooth3mm,-0.0015172772109508514,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,lh_precentral_smooth3mm,-0.0018161674961447716,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,lh_superiorfrontal_smooth3mm,-0.0002373242750763893,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,lh_vim,-0.0009754067286849022,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,lh_zi,0.0023299362510442734,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,rh_Ca,-0.002485884353518486,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,rh_GPe,-0.0014371704310178757,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,rh_GPi,-0.002474646084010601,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,rh_Pu,3.2261013984680176e-06,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
sub-fuspd24,vim,ZI_first,rh_STH,-0.0018788203597068787,1.1965383291244507,0.8875719308853149,0.5293322801589966,0.8489981889724731
