subject_id,target,group_str,roi,delta,loss_recon_pre,loss_recon_post,loss_cls_pre,loss_cls_post
sub-fuspd06,vim,ZI_first,lh_Ca,9.120069444179535e-05,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,lh_GPe,0.0019396133720874786,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,lh_GPi,0.000675959512591362,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,lh_Pu,0.002654530107975006,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,lh_STH,0.00033762119710445404,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,lh_cerebellum_dentate,0.003819197416305542,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,lh_cerebellum_motor,0.004573427140712738,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,lh_paracentral_smooth3mm,0.0011513661593198776,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,lh_postcentral_smooth3mm,0.004985012114048004,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,lh_precentral_smooth3mm,0.003945890814065933,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,lh_superiorfrontal_smooth3mm,-0.001405622810125351,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,lh_vim,0.0032678544521331787,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,lh_zi,0.0005518679972738028,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,rh_Ca,0.005143254995346069,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,rh_GPe,0.002829093486070633,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,rh_GPi,0.0008340980857610703,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,rh_Pu,0.004327045753598213,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,rh_STH,0.0016217343509197235,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,rh_cerebellum_dentate,0.0038948282599449158,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,rh_cerebellum_motor,0.003101114183664322,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,rh_paracentral_smooth3mm,0.0006309598684310913,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,rh_postcentral_smooth3mm,0.0003776364028453827,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,rh_precentral_smooth3mm,0.0012353556230664253,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,vim,ZI_first,rh_superiorfrontal_smooth3mm,0.0022784918546676636,0.7247602343559265,0.8591267466545105,0.6671369671821594,0.6746864914894104
sub-fuspd06,zi,ZI_first,lh_Ca,0.0016161426901817322,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,lh_GPe,8.171238005161285e-05,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,lh_GPi,-0.00034310482442379,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,lh_Pu,0.000604972243309021,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,lh_STH,-0.0003384053707122803,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,lh_cerebellum_dentate,0.0022805966436862946,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,lh_cerebellum_motor,0.0006799735128879547,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,lh_paracentral_smooth3mm,-0.0007787793874740601,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,lh_postcentral_smooth3mm,0.002429187297821045,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,lh_precentral_smooth3mm,0.0012587271630764008,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,lh_superiorfrontal_smooth3mm,0.0015475675463676453,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,lh_vim,0.00041970983147621155,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,lh_zi,0.0012772001791745424,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,rh_Ca,0.0014279559254646301,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,rh_GPe,-0.0001712702214717865,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,rh_GPi,-0.0010801367461681366,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,rh_Pu,0.001157628372311592,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,rh_STH,0.00042816251516342163,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,rh_cerebellum_dentate,-0.00029323995113372803,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,rh_cerebellum_motor,0.001663481816649437,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,rh_paracentral_smooth3mm,-0.000909760594367981,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,rh_postcentral_smooth3mm,-0.0007399618625640869,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,rh_precentral_smooth3mm,9.458325803279877e-05,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
sub-fuspd06,zi,ZI_first,rh_superiorfrontal_smooth3mm,0.0004103034734725952,0.7202732563018799,0.7812308669090271,0.6685751080513,0.6586856245994568
